phase,loss,accuracy,sender_entropy,receiver_entropy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.026107560843229294,30.836000442504883,2.193391799926758,0.8255583047866821,2.9572200775146484,2601,,,,
train,-0.10982769727706909,65.0979995727539,0.9481710195541382,0.32605379819869995,2.998810052871704,1381,,,,
train,-0.45770227909088135,76.8740005493164,0.5956237316131592,0.28035154938697815,2.999919891357422,819,,,,
train,-0.7008706331253052,83.02899932861328,0.33833491802215576,0.22546976804733276,3.0,404,,,,
train,-0.8052846789360046,86.06099700927734,0.2352672964334488,0.19101452827453613,3.0,195,,,,
train,-0.8419424295425415,87.00599670410156,0.1988338828086853,0.17354364693164825,3.0,131,,,,
train,-0.856613039970398,87.36000061035156,0.20678852498531342,0.16795478761196136,3.0,129,,,,
train,-0.8652609586715698,87.91300201416016,0.2152451127767563,0.1589147001504898,3.0,134,,,,
train,-0.8736117482185364,88.7040023803711,0.23367494344711304,0.15349379181861877,3.0,138,,,,
train,-0.8842377066612244,89.08599853515625,0.23857474327087402,0.14841309189796448,3.0,141,,,,
val,-0.16393594443798065,56.95564651489258,1.204367995262146,0.2916363775730133,3.0,9,86.72062287664632,0.2487007136935847,0.24645096063613892,0.20194414258003235
val,-0.48996955156326294,77.72177124023438,0.6953779458999634,0.27806514501571655,3.0,16,87.2875010728532,0.29459620223928956,0.3471280336380005,0.264049232006073
val,-0.7090907692909241,84.375,0.4195130467414856,0.21682517230510712,3.0,24,89.50916851519847,0.31360763931419516,0.425544410943985,0.19040511548519135
val,-0.8091541528701782,86.08870697021484,0.26264688372612,0.20875109732151031,3.0,25,91.1895491621263,0.3429757485812458,0.57249915599823,0.11032753437757492
val,-0.8265292048454285,87.80242156982422,0.24007108807563782,0.1833006739616394,3.0,29,93.02569374187516,0.33712779211941973,0.5685670375823975,0.20645669102668762
val,-0.8775193095207214,90.12096405029297,0.16393524408340454,0.15645094215869904,3.0,25,95.40348494243582,0.3777242641657918,0.6414117217063904,0.16992203891277313
val,-0.882108211517334,89.41532135009766,0.19290658831596375,0.15056493878364563,3.0,35,94.96760737504204,0.402750251564488,0.6854585409164429,0.1570989340543747
val,-0.8643375635147095,88.81048583984375,0.24553872644901276,0.1542745679616928,3.0,38,95.94009106498692,0.3747545382415608,0.6192532777786255,0.10967154055833817
val,-0.8940061330795288,91.43144989013672,0.21986570954322815,0.16004444658756256,3.0,37,95.99890007386685,0.4056858645866101,0.6871727705001831,0.20418201386928558
val,-0.8830863833427429,92.94355010986328,0.2789174020290375,0.13803927600383759,3.0,54,96.76366263652096,0.37348219110261605,0.5990978479385376,0.18952041864395142
val (no noise),-0.20796388387680054,49.19355010986328,1.204367995262146,0.33785080909729004,3.0,18,86.72062287664632,0.17396847715334454,0.162021666765213,0.12448867410421371
val (no noise),-0.49083611369132996,67.74193572998047,0.6953779458999634,0.33833223581314087,3.0,27,87.2875010728532,0.21742923050823273,0.24754729866981506,0.1887945979833603
val (no noise),-0.6553322672843933,70.96774291992188,0.4195130467414856,0.2586202621459961,3.0,37,89.50916851519847,0.21997999490827028,0.2992425560951233,0.146437868475914
val (no noise),-0.7274125814437866,72.78225708007812,0.26264688372612,0.22639068961143494,3.0,38,91.1895491621263,0.24470458470141124,0.41376742720603943,0.08144532144069672
val (no noise),-0.7285786867141724,72.27822875976562,0.24007108807563782,0.21475031971931458,3.0,42,93.02569374187516,0.23517981902758142,0.4122820496559143,0.1518811583518982
val (no noise),-0.778846800327301,76.41129302978516,0.16393524408340454,0.1859464943408966,3.0,37,95.40348494243582,0.26737835457155434,0.46361634135246277,0.11760705709457397
val (no noise),-0.775556743144989,72.58064270019531,0.19290658831596375,0.18760286271572113,3.0,47,94.96760737504204,0.28004374298010765,0.502555251121521,0.11534786224365234
val (no noise),-0.7837124466896057,75.1008071899414,0.24553872644901276,0.17983905971050262,3.0,52,95.94009106498692,0.27342213917908736,0.4697818160057068,0.09669148921966553
val (no noise),-0.7699976563453674,73.79032135009766,0.21986570954322815,0.18405714631080627,3.0,52,95.99890007386685,0.262811687552426,0.4922294616699219,0.1394227147102356
val (no noise),-0.7860797047615051,75.1008071899414,0.2789174020290375,0.16964496672153473,3.0,72,96.76366263652096,0.25784078907968283,0.4487886428833008,0.13716474175453186
