phase,loss,accuracy,sender_entropy,receiver_entropy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,1.3424063920974731,33.8390007019043,2.5041446685791016,0.6060863137245178,7.186500072479248,82078,,,,
train,2.1549036502838135,57.65399932861328,1.7508766651153564,0.5527775287628174,6.767640113830566,78847,,,,
train,1.5013470649719238,65.072998046875,1.4196635484695435,0.4902328550815582,6.584290027618408,70431,,,,
train,0.9992847442626953,66.5,1.5261012315750122,0.46027061343193054,7.665619850158691,80376,,,,
train,0.6045663356781006,69.05699920654297,1.2069835662841797,0.4374411702156067,7.049230098724365,68872,,,,
train,0.23490823805332184,71.31199645996094,0.8957064747810364,0.42135968804359436,6.396999835968018,54289,,,,
train,0.20006248354911804,72.34700012207031,1.0153645277023315,0.3930392861366272,8.500069618225098,67946,,,,
train,0.12216749787330627,73.16200256347656,0.8982135057449341,0.39299461245536804,6.504300117492676,57152,,,,
train,-0.1814737319946289,73.52100372314453,0.8697221279144287,0.371959924697876,7.451970100402832,57539,,,,
train,-0.32700464129447937,73.8219985961914,0.7978384494781494,0.3698698580265045,8.428689956665039,55386,,,,
val,2.1732919216156006,57.66128921508789,1.5996371507644653,0.5260036587715149,5.308467864990234,33,91.42759105247039,0.25542647891058373,0.5658448934555054,0.26973921060562134
val,0.7012405395507812,65.0201644897461,1.4129568338394165,0.5223608613014221,5.917338848114014,36,90.28183321483861,0.2528927098146893,0.554302990436554,0.3973495066165924
val,0.10785713791847229,66.73387145996094,0.9473623633384705,0.4812775254249573,5.206653118133545,23,92.54190065827123,0.24611620880535803,0.5249836444854736,0.3824673593044281
val,0.9482510089874268,75.30242156982422,1.4105077981948853,0.45961275696754456,7.503024101257324,68,93.22725914161518,0.2540736770530905,0.5381616950035095,0.26785436272621155
val,-0.3119693398475647,70.16129302978516,1.2458407878875732,0.3676851987838745,7.8830647468566895,47,93.75777601424011,0.25178868791922476,0.6345022916793823,0.43786880373954773
val,-0.0484716035425663,75.6048355102539,0.8805456161499023,0.37505826354026794,6.853830814361572,64,95.11562502279595,0.256628562481053,0.5497438907623291,0.2824392020702362
val,-0.29687976837158203,75.1008071899414,0.6760563254356384,0.3951728641986847,5.9768147468566895,59,94.93059074122341,0.25050425065740045,0.5500327348709106,0.2848772704601288
val,-0.7092722058296204,65.92742156982422,0.9570067524909973,0.38895532488822937,6.832661151885986,71,95.19233206215144,0.25007256770579933,0.5193460583686829,0.2618744671344757
val,-0.8277535438537598,60.685482025146484,0.9679429531097412,0.34635797142982483,8.21169376373291,104,95.52269932255504,0.2128799502455518,0.5129586458206177,0.3115790784358978
val,-0.48550793528556824,78.7298355102539,0.6357284784317017,0.3177921175956726,8.813508033752441,104,93.9033719931725,0.26357064731764085,0.5466035604476929,0.24767397344112396
val (no noise),2.100355386734009,56.85483932495117,1.5996371507644653,0.5270538926124573,5.308467864990234,342,91.42759105247039,0.23540506765031935,0.453075647354126,0.2213255912065506
val (no noise),0.25100165605545044,60.9879035949707,1.4129568338394165,0.5266889333724976,5.917338848114014,359,90.28183321483861,0.2412221004354879,0.437949001789093,0.25424811244010925
val (no noise),-0.2070564180612564,62.19758224487305,0.9473623633384705,0.4853438138961792,5.206653118133545,237,92.54190065827123,0.22658144890716317,0.3907138705253601,0.27441495656967163
val (no noise),-0.25376468896865845,63.30644989013672,1.4105077981948853,0.47362977266311646,7.503024101257324,614,93.22725914161518,0.24569665741879274,0.421102911233902,0.18558566272258759
val (no noise),-0.6161398887634277,66.02822875976562,1.2458407878875732,0.37141621112823486,7.8830647468566895,520,93.75777601424011,0.2368974558521357,0.4838414788246155,0.30414655804634094
val (no noise),-0.9498392343521118,58.870967864990234,0.8805456161499023,0.3666873872280121,6.853830814361572,546,95.11562502279595,0.24622469652135737,0.44451865553855896,0.21897146105766296
val (no noise),-0.6952075958251953,67.33870697021484,0.6760563254356384,0.3945170044898987,5.9768147468566895,450,94.93059074122341,0.24686323820342812,0.44480210542678833,0.23167014122009277
val (no noise),-0.5883294343948364,68.95161437988281,0.9570067524909973,0.40330418944358826,6.832661151885986,540,95.19233206215144,0.23538287558742296,0.41778311133384705,0.20751282572746277
val (no noise),-1.5016080141067505,43.54838562011719,0.9679429531097412,0.3124169111251831,8.21169376373291,674,95.52269932255504,0.20929459838019998,0.4006657004356384,0.265677809715271
val (no noise),-1.0676124095916748,60.08064651489258,0.6357284784317017,0.3302229642868042,8.813508033752441,704,93.9033719931725,0.24011229401049217,0.4126996099948883,0.1936444491147995
